id,comment_dict
23247738859,"{'反应超快': 1, '漂亮大方': 1}"
11349907717,"{'流畅至极': 1, '颜色绚丽': 1, '颜色纯正': 1}"
30384732334,{}
29238970957,{'方便好用': 1}
23186438705,{'上网极快': 1}
11184428390,"{'功能强大': 2, '方便好用': 2, '功能强劲': 2, '清晰度高': 1, '时尚简约': 1, '美观大方': 1, '时尚美观': 1, '灵敏度高': 1, '设计一流': 1}"
33227108846,{}
34996028589,{}
35096533604,{'时尚简约': 1}
32960766748,{'毫无卡顿': 1}
31492129080,{}
33730309068,"{'毫无卡顿': 1, '从未卡机': 1, '拍照一流': 1}"
25385686382,"{'时尚美观': 2, '便携小巧': 1, '方便好用': 1, '新颖独特': 1}"
33796880372,"{'流畅至极': 4, '持久耐用': 3, '优质耐用': 3, '毫无卡顿': 2, '功能强大': 2, '时尚美观': 2, '续航出色': 1, '色彩饱满': 1, '可爱别致': 1, '方便好用': 1, '拍照一流': 1, '惊艳绝伦': 1}"
15965344257,{}
29828989540,"{'完美运行': 3, '功能强大': 2, '功能强劲': 2, '时尚美观': 2, '相机功能多': 1, '干净整洁': 1, '高端大气': 1, '像素一流': 1, '孔位精准': 1, '握感舒适': 1, '体验绝佳': 1, '照相功能强': 1}"
14835895124,{}
100001671375,"{'完美运行': 1, '充电快速': 1, '方便好用': 1, '上网极快': 1, '拍照一流': 1, '容量十足': 1}"
26011388000,{}
36982404851,"{'操作简便': 1, '音质上乘': 1}"
35138477441,{}
35750924415,{}
33730782047,{}
33419288316,{}
32366430384,"{'方便好用': 2, '大小适宜': 1, '毫无卡顿': 1, '高端大气': 1, '像素一流': 1, '网速超快': 1, '持久耐用': 1}"
27381771225,"{'流畅至极': 1, '字体够大': 1}"
27396197277,{}
27628481177,{}
25896517614,{}
18861395637,{}
31847950305,{}
33342505905,{}
16603602341,"{'流畅至极': 1, '毫无卡顿': 1, '亮丽如新': 1, '时尚美观': 1}"
30129222347,"{'贴附性好': 3, '小巧精致': 3, '粘合性好': 3, '大小适宜': 2, '使用简便': 2, '方便好用': 2, '时尚美观': 2, '结实耐用': 2, '吸力强劲': 1, '牢靠稳固': 1, '契合度高': 1, '牢固平稳': 1}"
36038865333,{}
27901133134,{}
10613502507,"{'小巧精致': 4, '携带方便': 2, '续航出色': 1, '方便好用': 1, '待机给力': 1}"
14272990119,"{'方便好用': 5, '毫无卡顿': 3, '亮丽如新': 2, '时尚美观': 2, '手感一流': 1, '充电快速': 1, '拍照一流': 1, '持久耐用': 1, '灵敏度高': 1, '音质上乘': 1}"
33406687709,"{'完美运行': 2, '反应超快': 1, '功能强大': 1, '高端大气': 1, '无比顺畅': 1, '照片清晰': 1}"
30476649255,{}
33837495230,{}
37957825151,"{'高端大气': 6, '流畅至极': 3, '时尚美观': 3, '做工精湛': 2, '大小适宜': 1, '贴心助手': 1, '反应超快': 1, '屏幕灵敏': 1, '拍照一流': 1, '触感灵敏': 1}"
30126360867,{}
29589390249,{}
35439270919,{}
33730548924,{}
30315055007,{}
27587007852,"{'拍照一流': 2, '流畅至极': 1, '完美运行': 1, '手感一流': 1, '方便好用': 1, '超大屏幕': 1, '解锁迅速': 1, '时尚美观': 1}"
28554185667,{}
29662907310,{}
32151520973,"{'声音洪亮': 7, '时尚美观': 5, '音质上乘': 4, '持久耐用': 2, '功能齐全': 1, '使用简便': 1, '方便好用': 1, '容量十足': 1, '容量充足': 1}"
27565313784,{}
30333139566,{}
29829738965,{'制作精细': 1}
29962448881,{}
27585100794,"{'毫无卡顿': 1, '内存充足': 1}"
38486982906,{}
29758903229,{}
29640482912,{}
16018679503,{}
27152452981,{'毫无卡顿': 1}
23921279924,{'散热性佳': 1}
27517314727,{}
36410641053,{}
30982242363,"{'电池耐用': 4, '流畅至极': 3, '完美运行': 3, '防水性好': 2, '反应超快': 2, '高端大气': 2, '防水功能好': 1, '清晰度高': 1, '霸气十足': 1, '干净整洁': 1, '容量充足': 1, '时尚美观': 1}"
26650161584,"{'使用简便': 1, '新颖独特': 1, '颜值爆表': 1, '时尚美观': 1, '优质耐用': 1}"
13704614275,{}
30230819409,{}
29918567065,{}
31245239083,"{'时尚美观': 4, '清晰明亮': 3, '完美运行': 2, '尺寸适宜': 2, '流畅至极': 1, '毫无卡顿': 1, '简单好看': 1, '方便好用': 1, '拍照一流': 1, '持久耐用': 1}"
27110838518,{}
20904364996,"{'方便好用': 2, '时尚美观': 2, '完美运行': 1, '优质耐用': 1}"
31058266221,"{'续航出色': 3, '完美运行': 3, '大小适宜': 3, '毫无卡顿': 3, '待机给力': 3, '照相一流': 2, '容量充足': 2, '时尚美观': 2, '功能齐全': 1, '方便好用': 1, '漂亮大方': 1}"
100000822969,{}
33969409880,{}
27603894081,{}
27303739628,{'时尚美观': 1}
18793066525,"{'小巧精致': 18, '声音洪亮': 7, '待机给力': 5, '音质上乘': 5, '持久耐用': 4, '方便好用': 3, '简单方便': 2, '方便实用': 2, '屏大小合适': 2, '优质耐用': 2, '尺寸适宜': 1}"
32909852299,{}
18253408145,"{'流畅至极': 4, '方便好用': 3, '功能齐全': 2, '手感一流': 2, '高端大气': 2, '时尚美观': 2, '完美运行': 1, '颜色绚丽': 1, '毫无卡顿': 1, '质感俱佳': 1, '网速超快': 1, '散热性佳': 1}"
22322409696,"{'完美运行': 3, '流畅至极': 1, '持久耐用': 1, '时尚美观': 1, '连接迅速': 1}"
24221655655,"{'反应超快': 1, '系统超快': 1, '高端大气': 1}"
11476427530,{}
37040296342,{}
29091750546,"{'声音洪亮': 2, '清晰度高': 1}"
35759489149,{}
32576170123,{}
30897887861,{}
29949847136,"{'完美运行': 1, '毫无卡顿': 1, '高端大气': 1, '时尚美观': 1, '体验绝佳': 1}"
24757168474,{}
14113462391,"{'反应超快': 1, '方便好用': 1}"
30023748097,{}
36435048455,{'完美运行': 1}
32569669104,{}
29699729332,"{'完美运行': 1, '颜色绚丽': 1, '毫无卡顿': 1, '漂亮大方': 1, '照相一流': 1, '时尚美观': 1}"
26622968604,{}
32416376032,{}
24487273026,{}
37296749888,{}
25167934787,{}
35759457700,{}
26673362210,{}
27514622132,{}
32215148829,{}
30573130119,{'声音洪亮': 1}
19591525710,{}
27161001814,{}
32973498639,{}
23543762458,"{'大小适宜': 1, '声音洪亮': 1, '方便好用': 1, '待机给力': 1, '防漏性佳': 1, '持久耐用': 1}"
30891004543,{}
12717506671,"{'设计人性化': 1, '精致优雅': 1, '解锁迅速': 1}"
31290818058,{}
32916572943,{}
37830330697,{}
29960921138,{}
26329291006,{'声音洪亮': 1}
26193114100,{}
27246589544,{'声音洪亮': 1}
35813605619,{'充电快速': 1}
26437787193,{}
23556941493,{}
28914992012,{}
29783158622,{}
30099706027,{'完美运行': 1}
31454442533,{}
10215621938,{}
28446937772,"{'充电快速': 1, '稳定性高': 1}"
14791923835,{}
15302994999,{}
34807715177,"{'时尚美观': 2, '音质上乘': 2, '完美运行': 1, '方便好用': 1, '拍照一流': 1, '舒适性强': 1, '声音清晰': 1, '完全够用': 1}"
27727683303,{}
35105442780,{}
30504343645,"{'时尚美观': 4, '手感一流': 1, '颜色绚丽': 1, '反应超快': 1, '毫无卡顿': 1, '待机给力': 1}"
30937116223,"{'声音洪亮': 5, '电筒特亮': 3, '待机给力': 2, '功能齐全': 1, '清晰度高': 1, '功能贴心': 1}"
35384216367,"{'流畅至极': 1, '功能齐备': 1, '方便好用': 1, '高端大气': 1, '时尚美观': 1}"
31186192572,"{'声音洪亮': 1, '时尚美观': 1}"
35831506669,{}
29442559116,{}
29228082799,{}
16235302052,{}
28113510984,{}
29620066474,"{'续航出色': 1, '反应超快': 1, '能力十足': 1, '待机给力': 1, '帅气拉风': 1}"
32664579260,{}
29982064348,"{'完美运行': 1, '充电快速': 1, '惊艳绝伦': 1, '美观大方': 1}"
32028283003,{}
34540363230,"{'超大屏幕': 1, '触感灵敏': 1}"
31385971665,"{'操作简便': 18, '方便好用': 17, '声音洪亮': 13, '待机给力': 9, '时尚美观': 9, '大小适宜': 7, '功能简单': 6, '完美运行': 5, '音质上乘': 5, '清晰度高': 4, '超大屏幕': 3, '精致优雅': 2}"
27516855645,{}
34938200388,{}
33125272777,"{'亮丽如新': 2, '方便好用': 1, '舒适性强': 1}"
37545071278,{}
28882041652,"{'时尚美观': 2, '佩戴舒适': 1, '清晰度高': 1, '毫无卡顿': 1, '方便好用': 1, '拍照一流': 1, '高端大气': 1, '亮丽如新': 1, '散热性佳': 1, '彰显气质': 1}"
23707717052,"{'完美运行': 4, '清晰度高': 2, '毫无卡顿': 2, '时尚美观': 2, '续航出色': 1, '功能齐全': 1, '颜色绚丽': 1, '拍照一流': 1}"
31348349911,{}
15782821544,{}
37503704252,{}
11988292946,{}
33262210131,"{'毫无卡顿': 1, '像素一流': 1}"
32503189979,{}
26089237480,"{'流畅至极': 4, '反应超快': 1, '毫无卡顿': 1, '方便好用': 1, '高端大气': 1, '亮丽如新': 1, '持久耐用': 1, '时尚美观': 1}"
33098061762,{'内存充足': 1}
19949995750,"{'毫无卡顿': 3, '高端大气': 3, '时尚美观': 3, '完美运行': 2, '流畅至极': 2, '方便好用': 2, '超大屏幕': 2, '美观大方': 2, '容量充足': 2, '操作简便': 1, '散热性佳': 1, '优质耐用': 1}"
31581424073,{}
31053184337,{'声音洪亮': 1}
27217049850,"{'流畅至极': 1, '毫无卡顿': 1, '待机给力': 1, '美观大方': 1, '时尚美观': 1}"
28511237504,{}
33615871570,{}
29664758490,{'内存充足': 1}
11404751457,{}
29427656823,{}
30642081420,{}
33287080685,{}
20598841127,{'颜值爆表': 1}
14063699783,"{'手感一流': 1, '上网极快': 1, '尺寸适宜': 1}"
32407061101,{}
35319339189,"{'炫酷霸气': 1, '结实厚重': 1, '质感俱佳': 1}"
11894939086,"{'待机给力': 2, '通话清晰': 1, '使用简便': 1, '清晰度高': 1, '操作简便': 1, '屏大小合适': 1, '使用方便': 1, '高端大气': 1, '持久耐用': 1}"
32503377263,"{'持久耐用': 2, '完美运行': 1}"
32244478304,"{'完美运行': 2, '高端大气': 2, '手感一流': 1, '低调奢华': 1, '舒适性强': 1, '设计一流': 1}"
20470612432,{}
33375625965,"{'美观大方': 1, '时尚美观': 1}"
34432879117,{}
37275483773,{}
26125443075,"{'配置超棒': 1, '设计人性化': 1}"
26165987283,{}
33027355649,{}
28806080704,"{'功能强大': 1, '持久耐用': 1}"
28084585780,"{'大小适宜': 1, '续航出色': 1, '流畅至极': 1, '清晰度高': 1, '匹配度高': 1, '亮丽如新': 1, '完美贴合': 1}"
31258372670,{}
24092094065,{}
27151900133,{}
30895094477,{}
29491976624,{'档次十足': 1}
11557475146,"{'完美运行': 1, '清晰度高': 1}"
32198397195,{}
30510475512,{'大小适宜': 1}
29684887042,"{'使用简便': 1, '通话清晰': 1, '能力十足': 1, '方便好用': 1, '体验绝佳': 1, '携带方便': 1}"
26446103009,{}
34542841418,{}
27618288174,{'声音洪亮': 1}
30905947912,{}
32856401900,{}
20694441544,{}
36562980525,"{'毫无卡顿': 2, '流畅至极': 1, '方便好用': 1, '触感舒适': 1, '待机给力': 1}"
34299224371,"{'时尚美观': 3, '完美运行': 2, '功能齐全': 1, '反应超快': 1, '手感一流': 1, '毫无卡顿': 1, '方便好用': 1, '黑色大方': 1, '时尚简约': 1, '照片清晰': 1, '做工精湛': 1}"
29379094388,{}
24868072969,"{'方便好用': 1, '精致优雅': 1}"
34801383575,{}
16414812052,{}
31193453168,{}
22918690936,{}
30507676564,{'方便好用': 1}
26367874326,"{'反应超快': 1, '接听方便': 1}"
16882474892,{}
28681630174,{}
25899871632,{}
31929679736,{}
32506203302,{}
34196032185,{}
27218039241,{}
28083403121,{}
27112721679,{}
27179001277,{}
27617598261,{}
31582223533,{}
11928631976,{}
32954615284,{}
28209009267,{}
31984286109,"{'时尚简约': 1, '美观大方': 1, '时尚美观': 1}"
32972009679,"{'声音洪亮': 8, '颜色绚丽': 1, '屏大小合适': 1, '时尚美观': 1, '按键灵敏': 1}"
5525866,{}
34181384862,{}
23852187170,{}
28716040627,"{'声音洪亮': 6, '功能齐全': 1, '清晰度高': 1, '小巧精致': 1, '高端大气': 1, '清晰无杂音': 1, '声音清晰': 1, '时尚美观': 1, '音质上乘': 1, '字体够大': 1, '系统简洁': 1, '做工精湛': 1}"
31461428505,"{'时尚美观': 3, '方便好用': 2, '高端大气': 2, '流畅至极': 1, '反应超快': 1, '毫无压力': 1, '低调奢华': 1, '识别率强': 1, '解锁迅速': 1, '亮丽如新': 1, '灵敏度高': 1}"
31133820403,{}
12261089702,"{'小巧精致': 5, '方便好用': 4, '高端大气': 4, '大小适宜': 2, '制作精细': 2, '携带方便': 2, '手感一流': 1, '充电快速': 1, '清晰度高': 1, '功能俱全': 1, '体验绝佳': 1, '结实耐用': 1}"
18499337160,{}
34310198340,{}
29629411363,"{'时尚美观': 2, '清晰度高': 1, '声音洪亮': 1, '声音清晰': 1}"
13736017322,"{'功能齐全': 4, '操作简便': 4, '定位精准': 3, '小巧精致': 3, '使用简便': 2, '待机给力': 2, '声音清晰': 2, '颜色绚丽': 1, '漂亮大方': 1, '持久耐用': 1, '灵敏度高': 1, '新颖别致': 1}"
25376809201,"{'方便好用': 61, '漂亮大方': 49, '时尚美观': 36, '反应超快': 29, '清晰度高': 29, '毫无卡顿': 28, '高端大气': 13, '超大屏幕': 12, '解锁迅速': 10, '持久耐用': 10, '功能强大': 6, '完全够用': 5}"
31850686892,{}
30359021456,{}
30903872587,{}
7407164,{'美观大方': 1}
11765252341,{}
30578304680,{}
30287581625,{}
27351816048,"{'完美运行': 3, '毫无卡顿': 1, '方便好用': 1, '完全够用': 1}"
31856845550,{}
16714753472,"{'大小适宜': 3, '功能强大': 2, '手感一流': 1, '毫无卡顿': 1, '匹配度高': 1, '方便好用': 1, '保护性强': 1, '功能强劲': 1, '待机给力': 1, '网速超快': 1, '时尚美观': 1}"
16643053965,{}
17986535569,{}
27740196227,{}
27598688475,"{'声音洪亮': 4, '方便好用': 1, '拍照一流': 1, '声音清晰': 1, '操作简单': 1}"
29056644662,{}
13164693181,"{'小巧精致': 1, '美观大方': 1}"
21943417744,{}
34818974574,{}
29283689613,"{'充电快速': 1, '毫无卡顿': 1, '待机给力': 1, '持久耐用': 1, '时尚美观': 1, '相素一流': 1, '内存充足': 1, '优质耐用': 1}"
26548043563,"{'完美运行': 1, '保护力强': 1}"
29225597523,{}
22203734633,{}
34770083167,{}
28075445869,{}
30438369465,{}
26990197152,{}
28108370121,{}
35817594558,{}
34768695764,{}
34254067275,{}
14108779482,{}
35834360581,"{'反应超快': 15, '流畅至极': 10, '方便好用': 9, '清晰度高': 8, '漂亮大方': 8, '屏大小合适': 3, '高端大气': 3, '充电快速': 2, '快捷灵敏': 2, '做工精湛': 2, '拍照一流': 1, '声音清晰': 1}"
32956454304,"{'大小适宜': 1, '流畅至极': 1, '方便好用': 1, '解锁迅速': 1}"
29470415329,"{'流畅至极': 1, '做工精湛': 1}"
16590754160,"{'流畅至极': 1, '时尚美观': 1}"
1538357787,{}
31260362080,{'颜色绚丽': 1}
32899387361,{}
34196666041,{}
26164903592,"{'完美运行': 2, '声音洪亮': 1}"
18864432937,"{'完美运行': 1, '声音洪亮': 1}"
29992822135,{}
36189438553,{}
18169568683,"{'完美运行': 2, '流畅至极': 1, '声音洪亮': 1, '设计人性化': 1, '方便好用': 1, '照相清晰': 1, '高端大气': 1, '尺寸适宜': 1}"
25440590281,"{'流畅至极': 3, '时尚美观': 3, '续航出色': 2, '反应超快': 2, '清晰度高': 2, '毫无卡顿': 2, '持久耐用': 2, '时间准确': 1, '造型酷炫': 1, '运行流畅': 1}"
30125907955,"{'解锁迅速': 2, '流畅至极': 1, '续航出色': 1, '手感一流': 1, '方便好用': 1, '画面流畅': 1}"
37965239036,{}
16324927051,{}
15929899371,"{'充电快速': 1, '手感一流': 1, '毫无卡顿': 1, '散热性佳': 1, '品质优良': 1, '愉悦舒爽': 1}"
16640060653,"{'完美运行': 1, '颜色绚丽': 1, '拍照一流': 1, '时尚简约': 1, '持久耐用': 1, '时尚美观': 1}"
30187159485,"{'充电快速': 1, '持久耐用': 1}"
26252633847,{'方便好用': 1}
32567122974,{}
33360874118,"{'大小适宜': 1, '完美运行': 1, '照相清晰': 1}"
32243522548,{}
28285848242,{}
27967232549,{}
32061098789,{}
37053340011,{}
21682749139,{'持久耐用': 1}
32566403392,"{'电力充足': 1, '美观大方': 1, '电池耐用': 1}"
29475902697,{}
28075663362,{}
26657743768,{}
27500210306,{}
34610835079,"{'方便好用': 6, '时尚美观': 6, '流畅至极': 3, '体验绝佳': 3, '清晰度高': 2, '毫无卡顿': 2, '漂亮大方': 2, '持久耐用': 2, '优质耐用': 2, '档次十足': 1, '屏大小合适': 1, '运行流畅': 1}"
30000778870,{}
12222621066,"{'完美运行': 2, '流畅至极': 1, '手感一流': 1, '操作简便': 1, '超大屏幕': 1, '高端大气': 1, '像素一流': 1}"
10651524723,{}
25131651319,"{'小巧精致': 1, '携带方便': 1}"
27172164538,{}
17814522989,"{'小巧精致': 2, '时尚美观': 2, '携带方便': 2, '颜色绚丽': 1, '毫无卡顿': 1, '方便好用': 1, '待机给力': 1}"
30062611050,"{'散热性佳': 2, '充电快速': 1, '设计人性化': 1, '从未卡机': 1, '方便好用': 1, '观感舒适': 1, '超大屏幕': 1, '持久耐用': 1, '网速超快': 1, '时尚美观': 1, '优质耐用': 1, '做工精湛': 1}"
34599235599,"{'声音洪亮': 11, '颜色绚丽': 4, '时尚美观': 3, '字体够大': 3, '待机给力': 2, '手感一流': 1, '设计人性化': 1, '使用简便': 1, '功能齐备': 1, '方便好用': 1, '高端大气': 1, '按键灵敏': 1}"
29548160730,{}
32248188608,{}
33070466308,{}
30531809541,{}
37768286369,{}
25584777647,{}
29057456069,"{'画质感人': 1, '反应超快': 1, '清晰度高': 1, '时尚美观': 1}"
33729920762,{}
25897471083,{}
13140322463,{}
32847629903,"{'完美运行': 1, '清晰度高': 1}"
28780390363,{}
23410172503,"{'超大屏幕': 1, '持久耐用': 1}"
23562927556,{}
26992619815,{}
27143857709,"{'流畅至极': 1, '反应超快': 1, '清晰度高': 1, '功能强大': 1, '拍摄功能强': 1, '拍照功能强': 1, '时尚美观': 1}"
28358426846,"{'完美运行': 1, '流畅至极': 1, '反应超快': 1}"
32507157783,{}
28109530964,"{'完美运行': 1, '方便好用': 1, '解锁迅速': 1, '握感舒适': 1}"
26507333743,{}
34374268536,"{'流畅至极': 7, '反应超快': 5, '清晰度高': 4, '高端大气': 2, '时尚美观': 2, '面子十足': 1, '操作简便': 1, '方便好用': 1, '解锁迅速': 1, '颜值爆表': 1, '操作简单': 1, '愉悦舒爽': 1}"
26403277752,{}
28968634178,{}
30099388646,{}
35070657137,{}
19151406115,"{'完美运行': 3, '方便好用': 2, '流畅至极': 1, '颜色绚丽': 1, '照相清晰': 1, '拍照一流': 1, '照相一流': 1, '屏大小合适': 1, '高端大气': 1, '灵敏度高': 1, '时尚美观': 1, '内存充足': 1}"
28797723356,"{'方便好用': 4, '手感一流': 1, '电力充足': 1, '黑色大方': 1, '超大屏幕': 1, '使用方便': 1, '容量充足': 1}"
11439177667,"{'声音洪亮': 1, '轻巧舒适': 1, '安装简便': 1, '容量十足': 1, '系统干净': 1}"
28918136485,{}
25546493022,"{'毫无卡顿': 4, '散热性佳': 2, '画质尚佳': 1, '清晰度高': 1, '方便好用': 1, '超级省电': 1, '内存充足': 1, '完全够用': 1}"
30904942883,{}
28980697501,{}
33022021101,{'完美运行': 1}
7929606,{}
31787324229,{'清晰度高': 1}
38492288750,"{'毫无问题': 2, '续航出色': 1, '流畅至极': 1, '美观大方': 1, '时尚美观': 1, '散热性佳': 1, '做工精湛': 1, '内存充足': 1}"
36324670120,{'完美运行': 1}
27556733487,{}
28683981226,{}
31606027836,{}
34360678989,{}
27830312072,{}
13897668916,{'时尚美观': 1}
32815478016,"{'流畅至极': 1, '内存充足': 1}"
26669892945,"{'功能强大': 1, '功能强劲': 1}"
35301355649,"{'灵敏度高': 1, '时尚美观': 1}"
27398263216,"{'大小适宜': 1, '完美运行': 1, '清晰度高': 1, '方便好用': 1, '轻薄适中': 1, '全屏覆盖': 1, '时尚美观': 1}"
33494291067,{}
30965931344,"{'完美运行': 1, '颜色绚丽': 1, '清晰度高': 1}"
18789670927,"{'流畅至极': 1, '毫无卡顿': 1, '拍照一流': 1, '像素一流': 1, '持久耐用': 1}"
30609270895,"{'手感一流': 1, '惊艳绝伦': 1, '时尚美观': 1}"
35747782934,{}
37845048650,"{'反应超快': 2, '清晰度高': 1, '毫无卡顿': 1, '通话质量佳': 1, '待机给力': 1, '持久耐用': 1, '时尚美观': 1, '散热性佳': 1, '优质耐用': 1}"
19094617935,{}
35772664984,"{'声音洪亮': 1, '待机给力': 1}"
27594513250,{}
23892352466,"{'流畅至极': 1, '手感一流': 1, '方便好用': 1, '时尚美观': 1}"
25967766418,{}
26565002232,"{'声音洪亮': 9, '字体够大': 4, '简单好看': 3, '清晰度高': 2, '颜色绚丽': 1, '手感一流': 1, '操作简便': 1, '方便好用': 1, '使用方便': 1, '美观大方': 1, '时尚美观': 1, '声音清晰': 1}"
23189952613,{}
37511552908,"{'流畅至极': 1, '反应超快': 1, '毫无卡顿': 1, '炫酷霸气': 1, '方便好用': 1, '持久耐用': 1}"
33166325352,{}
27312516271,"{'续航出色': 1, '流畅至极': 1}"
34807818251,"{'使用简便': 2, '方便好用': 2, '简单实用': 2, '使用方便': 2, '大小适宜': 1, '功能齐全': 1, '便携小巧': 1, '颜色绚丽': 1, '按键清晰': 1, '操作简便': 1, '高端大气': 1, '字体够大': 1}"
25044680142,{}
29940518482,{}
27190755154,"{'愉悦舒爽': 4, '超大屏幕': 2, '屏幕用着爽': 2, '系统易用': 1, '续航出色': 1, '质感上乘': 1, '解锁迅速': 1, '质感俱佳': 1, '时尚美观': 1, '散热性佳': 1, '优质耐用': 1}"
28084268110,"{'分量充足': 1, '方便好用': 1}"
28997925441,{'大小适宜': 1}
27957436978,{}
34147767548,{}
27012578264,{}
13669256266,{}
26625507006,{}
19491449082,"{'完美运行': 13, '漂亮大方': 8, '时尚美观': 7, '颜色绚丽': 5, '方便好用': 5, '清晰度高': 4, '解锁迅速': 4, '充电快速': 3, '手感一流': 3, '毫无卡顿': 3, '功能齐全': 2, '颜值爆表': 2}"
21127146421,"{'大小适宜': 1, '时尚美观': 1}"
34499286813,{}
35597948357,{}
11132809884,{'方便好用': 1}
28909058677,{}
27600717255,{}
31892752872,{'流畅至极': 1}
28351427790,{'使用舒适': 2}
32956113675,{}
36995413544,{}
37180595957,{}
37170985294,"{'防水功能好': 1, '声音洪亮': 1, '方便好用': 1, '高端大气': 1, '时尚美观': 1, '结实耐用': 1}"
25380398322,{}
24735956168,{'声音洪亮': 1}
6627706,{'美观大方': 1}
32957690916,{}
27528860498,{}
29316360385,{}
34152300566,{}
35073511991,{'高端大气': 1}
31005336524,{'拍照一流': 1}
33578940992,{}
30221783444,{}
32956693431,"{'时尚美观': 20, '反应超快': 9, '清晰度高': 4, '功能强大': 4, '高端大气': 4, '颜值爆表': 4, '流畅至极': 3, '持久耐用': 3, '黑色大方': 2, '拍摄功能强': 2, '手感一流': 1, '操作简便': 1}"
35552296207,{}
29044673953,"{'防水性好': 2, '质感俱佳': 2, '高端大气': 1, '容量充足': 1}"
26816338104,"{'使用方便': 1, '声音清晰': 1, '音质上乘': 1}"
30133015712,{}
33278638376,{}
30683321123,{}
32358829784,{}
34558428643,{}
28263357474,"{'时尚美观': 3, '流畅至极': 2, '续航出色': 1, '大小适宜': 1, '使用简便': 1, '功能强大': 1, '方便好用': 1, '配置高端': 1, '高端大气': 1, '长度适中': 1, '持久耐用': 1, '快捷灵敏': 1}"
22702178489,{}
19089022867,{}
34179407763,{}
26842905226,{}
26422093991,{'悦耳动听': 1}
30006884975,{}
26399477481,{}
26962699055,{}
27396496429,{'方便好用': 1}
32953119322,{}
29048081847,{}
34594960163,"{'流畅至极': 1, '系统完美': 1, '高端大气': 1, '散热性佳': 1}"
33690849902,{}
37854922554,{}
27270454025,{'小巧精致': 1}
23260525442,{}
20888612598,"{'时尚美观': 3, '拍照一流': 2, '完美运行': 1, '手感一流': 1, '造型酷炫': 1, '高端大气': 1, '像素一流': 1, '灵敏度高': 1}"
27962535087,"{'高端大气': 2, '低调奢华': 1, '功能强大': 1, '功能强劲': 1}"
34749838552,{}
34197462467,{}
28088215614,{}
12172199454,{'反应超快': 1}
32412180815,{}
33102605992,{}
28101079124,"{'时尚美观': 2, '流畅至极': 1, '做工精湛': 1}"
32850461705,{}
35322508442,"{'声音洪亮': 1, '持久耐用': 1}"
31858396906,{}
28004809101,{}
30189389757,{'完美运行': 1}
10857604939,{}
31978860365,{}
29863892049,{}
26356576935,{}
33742811728,"{'反应超快': 5, '流畅至极': 4, '方便好用': 4, '时尚简约': 3, '充电快速': 2, '声音洪亮': 2, '解锁迅速': 2, '照片清晰': 2, '音质上乘': 2, '时尚美观': 1}"
36911900170,{}
30466221756,{}
11439252918,{}
26154954011,"{'便携小巧': 1, '时尚美观': 1}"
33381946878,{}
28775368768,{}
28297288332,{}
32374427641,"{'方便好用': 1, '网速超快': 1}"
33532834221,"{'大小适宜': 1, '清晰度高': 1, '毫无卡顿': 1}"
38049133029,{'颜色绚丽': 1}
15364081885,{}
29635768666,{}
30680506334,{}
30756356922,"{'方便好用': 2, '流畅至极': 1, '稳定性高': 1, '持久耐用': 1, '时尚美观': 1}"
31994411796,{}
31753841044,"{'方便好用': 5, '流畅至极': 2, '待机给力': 1, '网速超快': 1, '时尚美观': 1, '灵敏度高': 1, '音质上乘': 1, '满足使用': 1, '做工精湛': 1, '操作简单': 1}"
23886126549,{}
35204404687,{}
18713069379,{}
14508995691,{}
29226072910,"{'流畅至极': 2, '清晰度高': 2, '超大屏幕': 2, '时尚美观': 2, '完美运行': 1, '高端大气': 1, '灵敏度高': 1}"
31134237342,{}
17866572058,{}
32967773492,{}
27561636696,{}
31293851462,{}
26628776483,{}
10567966925,{}
34664593289,{}
21576319454,"{'清晰度高': 2, '操作简便': 1}"
30724724569,"{'毫无卡顿': 2, '拍照一流': 2, '时尚美观': 2, '清晰度高': 1, '内存足够': 1}"
29343058055,{}
37229166218,{'小巧精致': 1}
27144467482,{}
23860573861,{'牢固平稳': 1}
33518194895,{}
28921093416,{}
26473350275,"{'流畅至极': 1, '清晰度高': 1}"
32402386350,{'时尚美观': 1}
29634552937,"{'流畅至极': 2, '完美运行': 1, '毫无卡顿': 1, '方便好用': 1, '照相一流': 1, '舒适性强': 1, '运行流畅': 1, '内存充足': 1}"
27268469925,{}
37175572803,{'时尚美观': 1}
32161992819,"{'大小适宜': 1, '小巧精致': 1}"
33288028063,{}
32363498741,{}
33151236503,{}
33015759818,{}
19922888662,{}
32208545752,"{'流畅至极': 1, '大小适宜': 1}"
33836174755,{}
25969455804,{}
36863702840,{}
28818985169,"{'屏大小合适': 1, '舒适性强': 1, '携带方便': 1}"
37453658539,{}
34664922248,{}
26509457901,{}
15313683621,{}
28724533631,{}
27150036321,{}
28209064804,"{'方便好用': 1, '体验绝佳': 1}"
30573820794,"{'超大字体': 1, '声音洪亮': 1, '方便好用': 1, '时尚美观': 1}"
27305974514,"{'续航出色': 1, '反应超快': 1, '拍照一流': 1, '契合度高': 1, '屏占比高': 1}"
35767391953,{}
12109431091,{}
37292248659,{}
100000322429,{}
30284846649,{}
27596879815,{}
25444085313,{}
27829656661,{}
24273511675,{}
3554336,{}
26147118639,{}
32497751931,{}
32847344923,{'时尚美观': 1}
33790742873,{}
1997223879,{}
35600033550,{}
32119051968,{}
33586445293,{}
